game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777704,11:20,Chicago Cubs,Cincinnati Reds,7.0,Over,2,1,0,1,TJ Friedl,Santiago Espinal,Elly De La Cruz,Tyler Stephenson,Spencer Steer,Gavin Lux,Jose Trevino,Will Benson,Matt McLain,Ian Happ,Kyle Tucker,Seiya Suzuki,Carson Kelly,Pete Crow-Armstrong,Dansby Swanson,Nico Hoerner,Justin Turner,Matt Shaw,Nick Lodolo,Drew Pomeranz
777697,13:05,Texas Rangers,St. Louis Cardinals,8.5,Over,2,1,0,1,Lars Nootbaar,Masyn Winn,Brendan Donovan,Willson Contreras,Iván Herrera,Nolan Arenado,Alec Burleson,Pedro Pagés,Victor Scott II,Josh Smith,Corey Seager,Wyatt Langford,Josh Jung,Alejandro Osuna,Jake Burger,Sam Haggerty,Marcus Semien,Kyle Higashioka,Sonny Gray,Patrick Corbin
777701,12:07,Toronto Blue Jays,Athletics,9.0,Over,15,1,1,1,Lawrence Butler,Jacob Wilson,Brent Rooker,Tyler Soderstrom,Shea Langeliers,Miguel Andujar,Luis Urías,Max Schuemann,Denzel Clarke,Bo Bichette,Vladimir Guerrero Jr.,Addison Barger,George Springer,Daulton Varsho,Ernie Clement,Nathan Lukes,Jonatan Clase,Ali Sánchez,Gunnar Hoglund,Braydon Fisher
777699,13:05,Baltimore Orioles,Chicago White Sox,8.5,Under,6,0,0,1,Mike Tauchman,Miguel Vargas,Andrew Benintendi,Luis Robert Jr.,Joshua Palacios,Lenyn Sosa,Josh Rojas,Korey Lee,Vinny Capra,Jackson Holliday,Adley Rutschman,Gunnar Henderson,Ryan O'Hearn,Ramón Urías,Coby Mayo,Heston Kjerstad,Dylan Carlson,Jorge Mateo,Davis Martin,Dean Kremer
777694,13:10,Kansas City Royals,Detroit Tigers,8.0,Under,1,0,0,1,Kerry Carpenter,Gleyber Torres,Colt Keith,Riley Greene,Spencer Torkelson,Wenceel Pérez,Dillon Dingler,Trey Sweeney,Javier Báez,Jonathan India,Bobby Witt Jr.,Salvador Perez,Maikel Garcia,Mark Canha,Nick Loftin,Vinnie Pasquantino,Freddy Fermin,Dairon Blanco,Tarik Skubal,Michael Wacha
777702,13:05,Philadelphia Phillies,Milwaukee Brewers,8.0,Over,24,1,1,1,Jackson Chourio,William Contreras,Christian Yelich,Rhys Hoskins,Daz Cameron,Sal Frelick,Caleb Durbin,Joey Ortiz,Brice Turang,Bryson Stott,Trea Turner,Kyle Schwarber,Alec Bohm,Nick Castellanos,Max Kepler,J.T. Realmuto,Brandon Marsh,Edmundo Sosa,Chad Patrick,Jesús Luzardo
777703,13:10,Cleveland Guardians,Los Angeles Angels,8.0,Over,12,1,1,1,Zach Neto,Nolan Schanuel,Yoán Moncada,Taylor Ward,Jorge Soler,Mike Trout,Travis d'Arnaud,Jo Adell,Luis Rengifo,Steven Kwan,Angel Martínez,José Ramírez,Kyle Manzardo,Carlos Santana,Daniel Schneemann,Bo Naylor,Gabriel Arias,Nolan Jones,Kyle Hendricks,Slade Cecconi
777700,13:10,New York Mets,Colorado Rockies,8.5,Under,10,0,1,1,Jordan Beck,Ezequiel Tovar,Hunter Goodman,Ryan McMahon,Thairo Estrada,Brenton Doyle,Sam Hilliard,Kyle Farmer,Mickey Moniak,Francisco Lindor,Brandon Nimmo,Juan Soto,Pete Alonso,Brett Baty,Jared Young,Tyrone Taylor,Jeff McNeil,Francisco Alvarez,Antonio Senzatela,Kodai Senga
777693,13:10,Houston Astros,Tampa Bay Rays,8.5,Under,19,0,1,1,José Caballero,Yandy Díaz,Brandon Lowe,Junior Caminero,Jake Mangum,Curtis Mead,Josh Lowe,Danny Jansen,Christopher Morel,Jeremy Peña,Isaac Paredes,Jose Altuve,Christian Walker,Yainer Diaz,Victor Caratini,Cam Smith,Jake Meyers,Zach Dezenzo,Zack Littell,Colton Gordon
777705,13:10,Miami Marlins,San Francisco Giants,7.5,Under,1,0,0,1,Heliot Ramos,Jung Hoo Lee,Wilmer Flores,Matt Chapman,Willy Adames,Mike Yastrzemski,Tyler Fitzgerald,LaMonte Wade Jr.,Sam Huff,Agustín Ramírez,Heriberto Hernandez,Otto Lopez,Eric Wagaman,Connor Norby,Dane Myers,Nick Fortes,Javier Sanoja,Jack Winkler,Robbie Ray,Edward Cabrera
