game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777869,10:05,Texas Rangers,Houston Astros,8.0,Over,7,1,0,1,Isaac Paredes,Jose Altuve,Christian Walker,Yainer Diaz,Zach Dezenzo,Jake Meyers,Cam Smith,Brendan Rodgers,Mauricio Dubón,Sam Haggerty,Wyatt Langford,Josh Jung,Adolis García,Marcus Semien,Jonah Heim,Jake Burger,Kevin Pillar,Ezequiel Duran,Framber Valdez,Jack Leiter
777873,10:35,Baltimore Orioles,Washington Nationals,9.5,Over,14,1,1,1,CJ Abrams,James Wood,Nathaniel Lowe,Keibert Ruiz,Luis García Jr.,Josh Bell,Alex Call,José Tena,Dylan Crews,Jackson Holliday,Ryan Mountcastle,Gunnar Henderson,Adley Rutschman,Ryan O'Hearn,Ramón Laureano,Cedric Mullins,Heston Kjerstad,Emmanuel Rivera,Michael Soroka,Zach Eflin
777880,10:35,Philadelphia Phillies,Pittsburgh Pirates,9.0,Under,1,0,0,1,Oneil Cruz,Andrew McCutchen,Bryan Reynolds,Spencer Horwitz,Ke'Bryan Hayes,Alexander Canario,Adam Frazier,Isiah Kiner-Falefa,Henry Davis,Bryson Stott,Trea Turner,Bryce Harper,Kyle Schwarber,Nick Castellanos,Max Kepler,Alec Bohm,Brandon Marsh,Rafael Marchán,Paul Skenes,Mick Abel
777876,10:35,Boston Red Sox,Atlanta Braves,9.5,Over,14,1,1,1,Alex Verdugo,Austin Riley,Matt Olson,Marcell Ozuna,Drake Baldwin,Ozzie Albies,Michael Harris II,Eli White,Nick Allen,Jarren Duran,Rafael Devers,Alex Bregman,Wilyer Abreu,Trevor Story,Abraham Toro,Connor Wong,David Hamilton,Ceddanne Rafaela,Spencer Schwellenbach,Brayan Bello
777871,10:37,Toronto Blue Jays,Detroit Tigers,8.5,Over,5,1,0,1,Kerry Carpenter,Gleyber Torres,Zach McKinstry,Riley Greene,Spencer Torkelson,Trey Sweeney,Dillon Dingler,Akil Baddoo,Javier Báez,Bo Bichette,Vladimir Guerrero Jr.,Daulton Varsho,Alejandro Kirk,Anthony Santander,Addison Barger,Ernie Clement,Nathan Lukes,Jonatan Clase,Jackson Jobe,José Berríos
777874,10:40,Cincinnati Reds,Cleveland Guardians,9.0,Under,4,0,0,1,Steven Kwan,José Ramírez,Carlos Santana,Gabriel Arias,Jhonkensy Noel,Angel Martínez,Will Wilson,Daniel Schneemann,Austin Hedges,TJ Friedl,Santiago Espinal,Elly De La Cruz,Austin Hays,Gavin Lux,Tyler Stephenson,Will Benson,Matt McLain,Connor Joe,Luis L. Ortiz,Andrew Abbott
777864,11:10,Kansas City Royals,St. Louis Cardinals,8.0,Under,3,0,0,1,Lars Nootbaar,Masyn Winn,Brendan Donovan,Nolan Arenado,Willson Contreras,Iván Herrera,Alec Burleson,Yohel Pozo,Victor Scott II,Maikel Garcia,Bobby Witt Jr.,Salvador Perez,Mark Canha,Vinnie Pasquantino,Hunter Renfroe,Freddy Fermin,Michael Massey,Dairon Blanco,Matthew Liberatore,Michael Wacha
777872,11:20,Chicago Cubs,Chicago White Sox,7.5,Over,8,1,1,1,Chase Meidroth,Miguel Vargas,Joshua Palacios,Luis Robert Jr.,Josh Rojas,Edgar Quero,Tim Elko,Brooks Baldwin,Michael A. Taylor,Pete Crow-Armstrong,Kyle Tucker,Seiya Suzuki,Michael Busch,Carson Kelly,Dansby Swanson,Moisés Ballesteros,Nico Hoerner,Vidal Bruján,Jonathan Cannon,Colin Rea
777877,10:40,Miami Marlins,Tampa Bay Rays,9.0,Under,6,0,0,1,Yandy Díaz,Josh Lowe,Brandon Lowe,Junior Caminero,Jonathan Aranda,Christopher Morel,Kameron Misner,Taylor Walls,Ben Rortvedt,Jesús Sánchez,Agustín Ramírez,Connor Norby,Kyle Stowers,Matt Mervis,Eric Wagaman,Otto Lopez,Liam Hicks,Javier Sanoja,Shane Baz,Cal Quantrill
777865,11:10,Milwaukee Brewers,Minnesota Twins,7.5,Over,7,1,0,1,Trevor Larnach,Ryan Jeffers,Brooks Lee,Ty France,Kody Clemens,Royce Lewis,Harrison Bader,DaShawn Keirsey Jr.,Christian Vázquez,Brice Turang,Jackson Chourio,William Contreras,Christian Yelich,Rhys Hoskins,Isaac Collins,Sal Frelick,Caleb Durbin,Joey Ortiz,Zebby Matthews,Freddy Peralta
777867,13:05,San Francisco Giants,Athletics,8.5,Under,5,0,0,1,Lawrence Butler,Jacob Wilson,Tyler Soderstrom,Brent Rooker,Shea Langeliers,Nick Kurtz,Luis Urías,Max Schuemann,Jhonny Pereda,Heliot Ramos,Wilmer Flores,Jung Hoo Lee,Matt Chapman,Willy Adames,Luis Matos,Sam Huff,David Villar,Christian Koss,Jeffrey Springs,Justin Verlander
777870,13:10,Arizona Diamondbacks,Colorado Rockies,9.0,Under,1,0,0,1,Jordan Beck,Kyle Farmer,Hunter Goodman,Ryan McMahon,Brenton Doyle,Michael Toglia,Mickey Moniak,Nick Martini,Adael Amador,Corbin Carroll,Ketel Marte,Lourdes Gurriel Jr.,Josh Naylor,Eugenio Suárez,Pavin Smith,Geraldo Perdomo,Alek Thomas,Jose Herrera,Chase Dollander,Merrill Kelly
777868,13:10,San Diego Padres,Seattle Mariners,7.5,Over,7,1,0,1,J.P. Crawford,Cal Raleigh,Julio Rodríguez,Randy Arozarena,Rowdy Tellez,Mitch Garver,Leody Taveras,Miles Mastrobuoni,Leo Rivas,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Jackson Merrill,Xander Bogaerts,Gavin Sheets,Jake Cronenworth,Jose Iglesias,Elias Díaz,Bryan Woo,Michael King
777866,13:10,Los Angeles Dodgers,Los Angeles Angels,9.0,Over,10,1,1,1,Zach Neto,Nolan Schanuel,Yoán Moncada,Taylor Ward,Jorge Soler,Travis d'Arnaud,Matthew Lugo,Luis Rengifo,Kyren Paris,Shohei Ohtani,Mookie Betts,Will Smith,Freddie Freeman,Andy Pages,Tommy Edman,Enrique Hernández,Michael Conforto,Miguel Rojas,Yusei Kikuchi,Tony Gonsolin
777878,16:10,New York Yankees,New York Mets,9.0,Under,10,0,1,1,Francisco Lindor,Juan Soto,Pete Alonso,Mark Vientos,Brandon Nimmo,Starling Marte,Francisco Alvarez,Jeff McNeil,Luisangel Acuña,Paul Goldschmidt,Trent Grisham,Aaron Judge,Cody Bellinger,Anthony Volpe,Jasson Domínguez,DJ LeMahieu,Austin Wells,Oswald Peraza,David Peterson,Max Fried
