Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,47,1,2021-04-01,SFG,@,SEA,"L,7-8",8-8,BS(1),99,0.2,1,1,0,0,0,0,1,0.0,7.67,5,14.0,8.0,3,0,2,2,1,0,0,,3,3,0,0,0,4,1,0,0,0,0,0,3.53,-0.601,3.23,-0.33%,-2.43,,,8b 123 1 out a3,8b 3 out d1,,2021-04-01,137,136,634625
2,48,2,2021-04-02,SFG,@,SEA,"W,6-3",8-8,H(1),0,1.0,0,0,0,1,1,0,0,0.0,5.57,4,19.0,12.0,5,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.33,0.051,1.2,0.03%,0.5,,,8b --- 0 out a3,8b 3 out a3,,2021-04-02,137,136,634578
3,49,4,2021-04-05,SFG,@,SDP,"W,3-2",8-8,H(2),2,1.0,1,0,0,0,1,0,0,0.0,3.92,4,13.0,9.0,4,0,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,3.05,0.136,3.3,0.09%,0.47,,,8b --- 0 out a1,8b 3 out a1,,2021-04-05,137,135,634591
4,50,6,2021-04-07,SFG,@,SDP,"W,3-2",8-8,BS(2),1,1.0,1,1,1,0,1,1,0,2.45,6.72,4,,,3,3,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.62,-0.209,1.72,-0.13%,-0.53,,,8b --- 0 out a1,8b 3 out tie,,2021-04-07,137,135,634563
5,51,8,2021-04-10,SFG,,COL,"W,4-3",8-8,H(3),2,1.0,1,0,0,0,1,0,0,1.93,5.53,4,20.0,14.0,2,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.65,0.121,2.92,0.08%,0.5,,,8t --- 0 out a1,8t 3 out a1,,2021-04-10,137,115,632169
6,52,9,2021-04-11,SFG,,COL,"W,4-0",7-8,H(4),0,1.1,0,0,0,1,0,0,0,1.5,5.5,5,15.0,11.0,2,1,2,2,2,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,1.17,0.066,1.32,0.05%,0.94,,,7t 12- 2 out a3,8t 3 out a4,,2021-04-11,137,115,632188
7,53,11,2021-04-13,SFG,,CIN,"W,7-6",8-8,H(5),1,1.0,1,0,0,0,3,0,0,1.29,4.31,4,16.0,13.0,4,3,0,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.91,0.121,1.97,0.08%,0.5,,,8t --- 0 out a1,8t 3 out a1,,2021-04-13,137,113,634510
8,54,12,2021-04-14,SFG,,CIN,"W,3-0",8-8,H(6),0,1.0,0,0,0,1,0,0,0,1.13,4.55,3,,,3,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,1.52,0.075,1.64,0.05%,0.5,,,8t --- 0 out a2,8t 3 out a2,,2021-04-14,137,113,634582
9,55,14,2021-04-17,SFG,@,MIA,"L,6-7",7-8,H(7),2,1.2,1,0,0,0,1,0,1,0.93,4.41,7,18.0,15.0,5,1,3,2,1,0,0,,2,0,0,0,0,6,0,0,0,0,0,0,2.66,0.247,2.79,0.16%,1.42,,,7b 12- 1 out a2,8b 3 out a2,,2021-04-17,137,146,634450
10,56,15,2021-04-18,SFG,@,MIA,"W,1-0",9-GF,S(1),0,1.0,0,0,0,0,0,0,0,0.84,4.3,3,,,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.65,0.202,2.65,0.12%,0.51,,,9b --- 0 out a1,9b end a 1,,2021-04-18,137,146,634425
