Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1,326,2021-04-04,BOS,,BAL,"L,3-11",8-8,,99,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,2.17,4.0,14.0,10.0,2,5,1,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.02,0.001,0.02,0.00%,0.56,,,8t --- 0 out d7,8t 3 out d7,,2021-04-04,111,110,634610,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2,327,2021-04-06,BOS,,TBR,"W,6-5",9-10,,1,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.17,6.0,,,3,5,1,1,0,1,0,,0.0,0.0,0,0,0,6,0.0,0.0,0.0,0,0,0,2.21,0.364,2.05,0.20%,1.75,,,9t --- 0 out d1,10t 3 out tie,,2021-04-06,111,139,634590,2021,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
3,328,2021-04-08,BOS,@,BAL,"W,7-3",9-GF,,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,-0.58,3.0,11.0,10.0,4,3,0,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.25,0.02,0.28,0.01%,0.53,,,9b --- 0 out a4,9b end a 4,,2021-04-08,111,110,634544,2021,1.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.333,3.0,0.0,10.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.333,3.0,0.0,10.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.333,3.0,0.0,10.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.333,3.0,0.0,10.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.333
4,329,2021-04-10,BOS,@,BAL,"W,6-4",9-9,W(1-0),1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,-0.63,3.0,17.0,12.0,2,5,1,0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.85,0.143,2.14,0.10%,0.53,,,9b --- 0 out tie,9b 3 out tie,,2021-04-10,111,110,634491,2021,1.0,4.0,0.0,13.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.25,4.0,0.0,13.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.25,4.0,0.0,13.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.25,4.0,0.0,13.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.25,4.0,0.0,13.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.25
5,330,2021-04-13,BOS,@,MIN,"W,4-2",9-GF,S(1),2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,-0.33,3.0,14.0,10.0,3,3,0,2,1,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.21,0.093,1.31,0.06%,0.51,,,9b --- 0 out a2,9b end a 2,,2021-04-13,111,142,632190,2021,1.0,5.0,0.0,16.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.2,5.0,0.0,16.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.2,5.0,0.0,16.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.2,4.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.2
6,331,2021-04-14,BOS,@,MIN,"W,3-2",7-GF(7),S(2),0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.03,4.0,18.0,10.0,3,3,0,1,1,0,0,,0.0,0.0,1,0,0,3,0.0,0.0,0.0,0,0,0,4.72,0.204,5.23,0.14%,0.51,,,7b --- 0 out a1,7b end a 1,1.0,2021-04-14,111,142,634574,2021,1.0,6.0,0.0,19.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.167,6.0,0.0,19.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.167,6.0,0.0,19.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.167,3.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.167
7,332,2021-04-17,BOS,,CHW,"W,7-4",9-GF,,2,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0,1.13,0.17,5.0,,,4,1,3,1,0,0,0,,0.0,0.0,0,0,0,5,1.0,0.0,0.0,0,0,0,0.46,0.017,0.57,0.01%,-0.44,,,9t --- 0 out a4,9t end a 3,,2021-04-17,111,145,634471,2021,1.0,7.0,0.0,23.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.286,7.0,0.0,23.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.286,6.0,0.0,19.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.167,3.0,0.0,10.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.333,7.0,0.0,23.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.286
8,333,2021-04-20,BOS,,TOR,"W,4-2",9-GF,S(3),2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.28,4.0,14.0,9.0,4,2,2,1,0,0,0,,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,0,0,1.53,0.082,2.07,0.07%,0.56,,,9t --- 0 out a2,9t end a 2,,2021-04-20,111,141,634409,2021,1.0,8.0,2.0,28.0,0.0,1.0,1.0,2.0,15.0,1.0,3.0,1.125,0.5,8.0,2.0,28.0,0.0,1.0,1.0,2.0,15.0,1.0,3.0,1.125,0.5,5.0,2.0,18.0,0.0,1.0,1.0,1.0,9.0,1.0,3.0,1.8,0.6,3.0,2.0,12.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,8.0,2.0,28.0,0.0,1.0,1.0,2.0,15.0,1.0,3.0,1.125,0.5
9,334,2021-04-22,BOS,,SEA,"L,3-7",9-9,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.9,0.37,3.0,12.0,10.0,2,2,1,1,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.89,0.149,2.32,0.11%,0.56,,,9t --- 0 out tie,9t 3 out tie,,2021-04-22,111,136,634508,2021,1.0,9.0,3.0,32.0,0.0,1.0,1.0,2.0,16.0,1.0,4.0,1.0,0.556,9.0,3.0,32.0,0.0,1.0,1.0,2.0,16.0,1.0,4.0,1.0,0.556,5.0,3.0,19.0,0.0,1.0,1.0,1.0,7.0,1.0,4.0,1.8,0.8,3.0,3.0,13.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,1.333,9.0,3.0,32.0,0.0,1.0,1.0,2.0,16.0,1.0,4.0,1.0,0.556
10,335,2021-04-23,BOS,,SEA,"W,6-5",9-GF,,0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,0,3.27,1.9,6.0,22.0,14.0,3,3,0,4,1,0,0,,0.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,1.07,0.017,1.3,0.01%,-2.44,,,9t --- 0 out a4,9t end a 1,,2021-04-23,111,136,634386,2021,1.0,10.0,3.0,35.0,0.0,1.0,1.0,2.0,17.0,1.0,4.0,0.9,0.5,10.0,3.0,35.0,0.0,1.0,1.0,2.0,17.0,1.0,4.0,0.9,0.5,5.0,3.0,19.0,0.0,1.0,1.0,1.0,6.0,1.0,4.0,1.8,0.8,3.0,3.0,12.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,3.0,1.0,10.0,3.0,35.0,0.0,1.0,1.0,2.0,17.0,1.0,4.0,0.9,0.5
