Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id,season,IP_real,IP_real_20,H_20,BF_20,HR_20,R_20,ER_20,BB_20,SO_20,XB_against_20,TB_against_20,ERA_20,WHIP_20,IP_real_10,H_10,BF_10,HR_10,R_10,ER_10,BB_10,SO_10,XB_against_10,TB_against_10,ERA_10,WHIP_10,IP_real_5,H_5,BF_5,HR_5,R_5,ER_5,BB_5,SO_5,XB_against_5,TB_against_5,ERA_5,WHIP_5,IP_real_3,H_3,BF_3,HR_3,R_3,ER_3,BB_3,SO_3,XB_against_3,TB_against_3,ERA_3,WHIP_3,IP_real_current,H_current,BF_current,HR_current,R_current,ER_current,BB_current,SO_current,XB_against_current,TB_against_current,ERA_current,WHIP_current
1.0,43.0,2021-04-03,KCR,,TEX,"W,11-4",9-GF,,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.17,3.0,9.0,5.0,1,0,2.0,1.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.01,0.001,0.01,0.00%,0.54,,,9t --- 0 out a7,9t end a 7,,2021-04-03,118,140,634604,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2.0,44.0,2021-04-08,KCR,@,CHW,"L,0-6",6-7,,4.0,1.2,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,4.67,7.0,27.0,15.0,8,1,1.0,3.0,1,0,0,,2.0,0.0,0,0,0,5,0.0,0.0,0.0,0,0,0,0.08,0.007,0.08,0.01%,1.48,,,6b 12- 1 out d6,7b 3 out d6,,2021-04-08,118,145,634565,2021,1.667,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,45.0,2021-04-11,KCR,@,CHW,"W,4-3",7-7,,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,3.17,3.0,,,4,1,1.0,0.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.17,0.09,1.3,0.06%,0.53,,,7b --- 0 out tie,7b 3 out tie,,2021-04-11,118,145,632170,2021,1.0,2.667,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375,2.667,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375,2.667,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375,2.667,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375,2.667,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375
4.0,46.0,2021-04-14,KCR,,LAA,"W,6-1",7-8,H(1),2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,3.35,8.0,21.0,15.0,4,2,1.0,5.0,1,0,0,,0.0,0.0,0,0,0,7,1.0,0.0,0.0,0,0,0,0.93,0.124,0.93,0.07%,1.07,,,7t --- 0 out a1,8t 3 out a4,,2021-04-14,118,108,634495,2021,2.0,3.667,0.0,13.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.273,3.667,0.0,13.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.273,3.667,0.0,13.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.273,3.667,0.0,13.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.273,3.667,0.0,13.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.273
5.0,47.0,2021-04-17,KCR,,TOR,"W,3-2",6-6,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.32,3.0,13.0,9.0,2,1,2.0,1.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.69,0.111,1.84,0.07%,0.54,,,6t --- 0 out tie,6t 3 out tie,2.0,2021-04-17,118,141,634520,2021,1.0,5.667,1.0,21.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.353,5.667,1.0,21.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.353,5.667,1.0,21.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.353,4.667,1.0,18.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.429,5.667,1.0,21.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.353
6.0,48.0,2021-04-18,KCR,,TOR,"W,2-0",8-8,H(2),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.3,3.0,10.0,5.0,1,1,1.0,2.0,0,1,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,1.01,0.079,1.12,0.05%,0.54,,,8t --- 0 out a2,8t 3 out a2,,2021-04-18,118,141,634442,2021,1.0,6.667,2.0,24.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.45,6.667,2.0,24.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.45,6.667,2.0,24.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.45,4.0,2.0,14.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.5,6.667,2.0,24.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.45
7.0,49.0,2021-04-21,KCR,,TBR,"W,9-8",6-7,,2.0,1.1,1.0,1.0,1.0,2.0,2.0,0.0,0,1.0,3.5,7.0,,,5,4,0.0,3.0,2,0,0,,0.0,0.0,0,0,0,5,1.0,0.0,0.0,0,0,0,0.8,-0.047,0.87,-0.03%,-0.64,,,6t --- 0 out d2,7t -2- 1 out d3,,2021-04-21,118,139,634446,2021,1.333,7.667,2.0,27.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.391,7.667,2.0,27.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.391,6.667,2.0,24.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.45,4.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.5,7.667,2.0,27.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.391
8.0,50.0,2021-04-23,KCR,@,DET,"W,6-2",9-GF,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.9,3.57,4.0,14.0,9.0,1,1,1.0,1.0,0,1,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,0.24,0.018,0.3,0.01%,0.51,,,9b --- 0 out a4,9b end a 4,,2021-04-23,118,116,634412,2021,1.0,9.0,3.0,34.0,0.0,1.0,1.0,3.0,6.0,2.0,5.0,1.0,0.667,9.0,3.0,34.0,0.0,1.0,1.0,3.0,6.0,2.0,5.0,1.0,0.667,6.333,3.0,24.0,0.0,1.0,1.0,2.0,5.0,2.0,5.0,1.421,0.789,3.333,2.0,13.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,2.7,1.2,9.0,3.0,34.0,0.0,1.0,1.0,3.0,6.0,2.0,5.0,1.0,0.667
9.0,51.0,2021-04-24,KCR,@,DET,"W,2-1",9-GF,S(1),0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.82,3.17,3.0,15.0,10.0,2,2,0.0,1.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,2.65,0.202,3.37,0.15%,0.51,,,9b --- 0 out a1,9b end a 1,,2021-04-24,118,116,634375,2021,1.0,10.0,3.0,38.0,0.0,1.0,1.0,4.0,7.0,2.0,5.0,0.9,0.7,10.0,3.0,38.0,0.0,1.0,1.0,4.0,7.0,2.0,5.0,0.9,0.7,6.333,3.0,25.0,0.0,1.0,1.0,3.0,4.0,2.0,5.0,1.421,0.947,3.333,1.0,14.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,2.7,1.2,10.0,3.0,38.0,0.0,1.0,1.0,4.0,7.0,2.0,5.0,0.9,0.7
10.0,52.0,2021-04-26,KCR,@,DET,"W,3-2",9-GF,S(2),1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.75,3.25,4.0,15.0,7.0,3,1,0.0,2.0,0,0,0,,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0,0,0,2.87,0.202,3.74,0.16%,0.51,,,9b --- 0 out a1,9b end a 1,,2021-04-26,118,116,634451,2021,1.0,11.0,3.0,41.0,0.0,1.0,1.0,4.0,9.0,2.0,5.0,0.818,0.636,11.0,3.0,41.0,0.0,1.0,1.0,4.0,9.0,2.0,5.0,0.818,0.636,5.333,2.0,20.0,0.0,1.0,1.0,3.0,5.0,1.0,3.0,1.687,0.937,3.333,1.0,14.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,2.7,1.2,11.0,3.0,41.0,0.0,1.0,1.0,4.0,9.0,2.0,5.0,0.818,0.636
