Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,1,3,2024-03-31,KCR,,MIN,"W,11-0",8-8,,99,1.0,1,0,0,0,0,0,0,0.0,3.13,4,11,7,2,1,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.52,1.65,3.0,8t --- 0 out a11,8t 3 out a11,,2024-03-31,118,142,746332
2,2,7,2024-04-04,KCR,,CHW,"W,10-1",8-8,,3,1.0,0,0,0,1,0,0,0,0.0,4.63,4,21,11,3,2,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.52,1.65,3.0,8t --- 0 out a9,8t 3 out a9,,2024-04-04,118,145,746327
3,3,12,2024-04-10,KCR,,HOU,"W,11-2",9-GF,,5,1.0,1,0,0,1,0,0,0,0.0,5.13,5,18,10,2,1,0,4,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.52,1.05,3.0,9t --- 0 out a9,9t end a 9,,2024-04-10,118,117,746323
4,4,13,2024-04-11,KCR,,HOU,"W,13-3",7-8,,0,2.0,3,0,0,0,2,0,0,0.0,3.53,9,40,27,5,4,3,4,0,2,0,,0,0,0,0,0,9,0,0,0,0,0,0,0.14,0.006,0.15,0.00%,1.03,6.7,12.0,7t --- 0 out a7,8t 3 out a10,,2024-04-11,118,117,746322
5,5,15,2024-04-13,KCR,@,NYM,"W,11-7",8-8,,1,0.0,1,2,2,2,0,1,0,3.6,7.33,3,18,9,2,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.43,-0.058,0.44,-0.04%,-2.0,-5.8,-6.0,8b --- 0 out a6,8b 12- 0 out a5,,2024-04-13,118,121,745839
6,6,20,2024-04-19,KCR,,BAL,"W,9-4",9-GF,,5,1.0,1,0,0,0,1,0,0,3.0,6.3,4,18,11,1,3,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.19,0.007,0.22,0.01%,0.52,3.65,6.0,9t --- 0 out a5,9t end a 5,,2024-04-19,118,110,746325
7,7,21,2024-04-20,KCR,,BAL,"L,7-9",2-4,,0,2.1,1,0,0,2,1,0,0,2.16,5.89,10,32,17,4,1,5,2,0,0,0,,1,0,0,0,0,8,1,0,0,0,0,0,0.12,0.016,0.14,0.01%,1.27,5.45,10.0,2t 1-- 2 out d7,4t 3 out d7,,2024-04-20,118,110,746324
8,8,28,2024-04-27,KCR,@,DET,"L,5-6",8-GF(8),,6,1.0,0,0,0,2,0,0,0,1.93,6.24,5,22,14,3,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.11,0.007,0.14,0.01%,0.52,1.05,3.0,8b --- 0 out d3,8b end d 3,,2024-04-27,118,116,746484
9,9,30,2024-04-29,KCR,@,TOR,"L,5-6",6-7,,1,2.0,2,1,1,1,1,0,0,2.38,5.78,9,37,24,5,1,0,7,2,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.73,-0.052,0.84,-0.04%,0.01,2.7,6.0,6b --- 0 out d1,7b 3 out d2,,2024-04-29,118,141,744945
10,10,34,2024-05-04,KCR,,TEX,"L,4-15",9-GF,,4,1.0,5,5,5,1,0,0,0,5.84,5.81,9,28,18,4,3,4,4,3,0,0,,0,0,0,0,0,8,1,1,0,0,0,0,0.01,-0.003,0.01,0.00%,-4.48,-11.35,-12.0,9t --- 0 out d6,9t end d11,,2024-05-04,118,140,746311
11,11,39,2024-05-09,KCR,@,LAA,"W,10-4",9-GF,,4,1.0,2,1,1,0,1,0,1,6.08,5.68,6,23,15,4,1,1,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,0.1,0.002,0.11,0.00%,-0.47,0.45,3.0,9b --- 0 out a7,9b end a 6,,2024-05-09,118,108,746241
12,12,41,2024-05-11,KCR,@,LAA,"L,3-9",8-GF(8),,1,1.0,0,0,0,1,1,0,0,5.65,5.57,4,15,8,3,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.53,3.65,6.0,8b --- 0 out d6,8b end d 6,,2024-05-11,118,108,746232
13,13,46,2024-05-17,KCR,,OAK,"W,6-2",9-GF,,5,1.0,2,2,2,0,1,1,0,6.46,6.13,5,24,16,3,2,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.06,0.003,0.08,0.00%,-1.48,-0.95,0.0,9t --- 0 out a6,9t end a 4,,2024-05-17,118,133,746310
14,14,48,2024-05-19,KCR,,OAK,"W,8-4",9-GF,,1,1.0,4,3,3,0,1,1,0,7.71,6.62,7,20,13,2,1,1,5,2,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.05,0.001,0.06,0.00%,-2.48,-4.15,-3.0,9t --- 0 out a7,9t end a 4,,2024-05-19,118,133,746306
