Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,156,75,2021-06-25,MIN,,CLE,"W,8-7",GS-2,,99,1.2,2,3,1,0,2,2,0,5.4,16.37,8,32.0,23.0,5,4,2,4,0,1,0,45.0,,,1,0,0,8,0,0,0,0,0,1,0.62,-0.204,0.09,-0.02%,-2.08,,,1t start tie,2t --- 2 out d2,,2021-06-25,142,114,633555
2,157,77,2021-06-29,MIN,@,CHW,"L,6-7",5-7,,3,2.0,1,0,0,1,3,0,0,2.45,8.35,7,43.0,26.0,4,5,1,2,1,1,0,,1.0,1.0,0,1,1,6,0,0,0,0,0,0,0.27,-0.006,0.06,0.00%,0.16,,,5b -2- 2 out d4,7b 1-- 2 out d2,,2021-06-29,142,145,633478
3,158,80,2021-07-02,MIN,@,KCR,"L,4-7",7-7,,2,1.0,2,0,0,0,1,0,0,1.93,6.81,5,16.0,10.0,2,3,1,3,2,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.67,0.026,0.06,0.00%,0.54,,,7b --- 0 out d2,7b 3 out d2,,2021-07-02,142,118,633433
4,159,81,2021-07-03,MIN,@,KCR,"L,3-6",8-GF(8),,0,1.0,0,0,0,0,1,0,0,1.59,5.82,3,7.0,6.0,1,2,1,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.09,0.007,0.01,0.00%,0.54,,,8b --- 0 out d3,8b end d 3,,2021-07-03,142,118,633439
5,160,84,2021-07-06,MIN,,CHW,"L,1-4",9-GF,,2,1.0,0,0,0,0,3,0,0,1.35,4.52,3,12.0,9.0,3,4,0,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.11,0.008,0.02,0.00%,0.51,,,9t --- 0 out d3,9t end d 3,,2021-07-06,142,145,633352
6,161,88,2021-07-10,MIN,,DET,"W,9-4",6-7,W(1-0),3,1.1,2,0,0,0,1,0,0,1.13,4.05,5,16.0,13.0,2,3,1,3,1,0,0,,0.0,0.0,0,1,1,5,0,0,0,0,0,0,0.47,0.039,0.03,0.00%,0.62,,,6t --- 2 out d4,7t 3 out d2,,2021-07-10,142,116,633289
7,162,95,2021-07-20,MIN,@,CHW,"L,5-9",8-GF(8),,9,0.1,0,0,0,0,1,0,0,1.08,3.77,1,5.0,3.0,1,1,0,0,0,0,0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.03,0.001,0.0,0.00%,0.11,,,8b --- 2 out d4,8b end d 4,,2021-07-20,142,145,633268
8,163,97,2021-07-22,MIN,,LAA,"L,2-3",8-GF,,1,2.0,0,0,0,0,4,0,0,0.87,2.88,6,32.0,23.0,5,4,1,1,0,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.6,0.092,0.02,0.00%,1.02,,,8t --- 0 out d1,9t end d 1,,2021-07-22,142,108,633220
9,164,100,2021-07-25,MIN,,LAA,"L,2-6",6-8,L(1-1),2,1.2,2,1,1,0,1,1,0,1.5,3.84,7,,,2,0,3,3,0,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.76,-0.116,0.02,0.00%,-0.61,,,6t --- 1 out tie,8t 1-- 0 out d1,,2021-07-25,142,108,633179
10,165,102,2021-07-27,MIN,,DET,"L,5-6",8-8,,1,0.2,0,0,0,0,0,0,0,1.42,3.8,2,,,0,3,2,0,0,0,0,,1.0,0.0,0,0,0,2,0,0,0,0,0,0,0.53,0.029,0.01,0.00%,0.69,,,8t -2- 1 out a4,8t 3 out a4,,2021-07-27,142,116,633137
