Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,7,1,2021-04-01,MIL,,MIN,"W,6-5",8-8,,99,1.0,0,0,0,1,2,0,0,0.0,2.17,4,15.0,10.0,5,4,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.36,0.015,0.32,0.01%,0.51,,,8t --- 0 out d3,8t 3 out d3,,2021-04-01,158,142,634638
2,8,2,2021-04-03,MIL,,MIN,"L,0-2",9-GF,,1,1.0,0,0,0,0,1,0,0,0.0,1.67,3,16.0,9.0,1,3,0,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.23,0.018,0.23,0.01%,0.51,,,9t --- 0 out d2,9t end d 2,,2021-04-03,158,142,634575
3,9,4,2021-04-05,MIL,@,CHC,"L,3-5",7-GF(8),,1,1.1,0,0,0,0,1,0,0,0.0,1.67,4,12.0,6.0,1,1,2,1,0,1,0,,2.0,0.0,0,0,0,4,0,0,0,0,0,0,0.35,0.038,0.37,0.02%,1.01,,,7b 1-3 2 out d2,8b end d 2,,2021-04-05,158,112,634566
4,10,6,2021-04-07,MIL,@,CHC,"W,4-2",10-10,H(1),1,0.2,1,1,0,2,0,0,0,0.0,3.42,5,25.0,12.0,5,1,1,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.74,-0.08,1.76,-0.05%,-0.65,,,10b -2- 0 out a3,10b 123 2 out a2,,2021-04-07,158,112,634549
5,11,8,2021-04-10,MIL,@,STL,"W,9-5",7-7,,2,1.0,0,0,0,0,2,0,0,0.0,2.57,3,16.0,12.0,3,3,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.13,0.01,0.13,0.01%,0.48,,,7b --- 0 out a6,7b 3 out a6,,2021-04-10,158,138,632222
6,12,9,2021-04-11,MIL,@,STL,"W,9-3",7-7,,0,1.0,0,0,0,1,0,0,0,0.0,3.17,4,,,3,1,0,3,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.39,0.032,0.41,0.02%,0.48,,,7b --- 0 out a4,7b 3 out a4,,2021-04-11,158,138,632196
7,13,12,2021-04-14,MIL,,CHC,"W,7-0",7-7,,2,1.0,1,0,0,0,0,0,0,0.0,3.17,4,11.0,6.0,1,1,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.07,0.005,0.08,0.00%,0.51,,,7t --- 0 out a7,7t 3 out a7,,2021-04-14,158,112,634553
8,14,15,2021-04-18,MIL,,PIT,"L,5-6",10-GF(10),L(0-1),3,1.0,1,1,0,1,1,0,0,0.0,3.3,5,23.0,14.0,3,5,1,2,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,2.59,-0.054,3.02,-0.04%,0.13,,,10t -2- 0 out tie,10t end d 1,,2021-04-18,158,134,634455
9,15,16,2021-04-19,MIL,@,SDP,"W,3-1",7-7,H(2),0,1.0,0,0,0,1,0,0,0,0.0,3.61,3,15.0,8.0,3,2,2,0,0,0,0,,0.0,0.0,0,1,0,2,0,0,0,0,0,0,1.51,0.105,1.55,0.06%,0.47,,,7b --- 0 out a1,7b 3 out a1,,2021-04-19,158,135,634399
10,16,18,2021-04-21,MIL,@,SDP,"W,4-2",8-8,H(3),1,0.2,0,0,0,0,2,0,0,0.0,3.17,2,10.0,6.0,2,3,0,0,0,0,0,,3.0,0.0,0,0,0,2,0,0,0,0,0,0,6.04,0.293,6.8,0.20%,1.54,,,8b 123 1 out a2,8b 3 out a2,,2021-04-21,158,135,634476
