Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,135,1,2021-04-01,CHW,@,LAA,"L,3-4",8-8,BL(0-1),99,0.2,2,2,0,1,1,0,0,0.0,4.67,6,28.0,18.0,4,5,4,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,3.59,-0.549,3.46,-0.32%,-2.09,,,8b --- 0 out a1,8b -23 2 out d1,,2021-04-01,145,108,634655
2,136,4,2021-04-04,CHW,@,LAA,"L,4-7",7-7,,2,1.0,0,0,0,1,1,0,1,0.0,6.17,5,22.0,11.0,4,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.04,0.047,0.96,0.03%,0.54,,,7b --- 0 out d1,7b 3 out d1,,2021-04-04,145,108,634637
3,137,7,2021-04-07,CHW,@,SEA,"L,4-8",7-7,,2,1.0,0,0,0,0,2,0,0,0.0,3.55,3,12.0,7.0,1,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.08,0.00%,0.5,,,7b --- 0 out d4,7b 3 out d4,,2021-04-07,145,136,634592
4,138,9,2021-04-11,CHW,,KCR,"L,3-4",8-8,,3,0.1,1,1,1,1,1,0,0,3.0,3.84,3,,,1,1,1,0,0,0,0,,0,0,1,0,0,2,0,0,0,0,0,0,2.42,-0.241,2.65,-0.16%,-1.02,,,8t --- 0 out tie,8t 1-- 1 out d1,,2021-04-11,145,118,632170
5,139,10,2021-04-12,CHW,,CLE,"W,4-3",7-7,,0,0.1,1,0,0,1,1,0,0,2.7,4.07,3,13.0,7.0,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.14,-0.026,1.22,-0.02%,-0.17,,,7t --- 1 out tie,7t 12- 2 out tie,,2021-04-12,145,114,632216
6,140,15,2021-04-18,CHW,@,BOS,"W,3-2",6-6,H(1),5,1.0,1,0,0,0,1,0,0,2.08,3.4,3,8.0,6.0,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,2.55,0.15,2.29,0.08%,0.56,,,6b --- 0 out a1,6b 3 out a1,1.0,2021-04-18,145,111,634532
7,141,18,2021-04-20,CHW,@,CLE,"W,8-5",7-7,,1,1.0,1,1,1,2,1,0,0,3.38,4.11,6,23.0,11.0,3,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.68,0.003,0.77,0.00%,-0.48,,,7b --- 0 out a6,7b 3 out a5,,2021-04-20,145,114,634397
8,142,19,2021-04-23,CHW,,TEX,"W,9-7",6-7,BS(2),2,0.1,2,0,0,0,0,0,0,3.18,4.05,4,15.0,10.0,4,1,4,0,0,0,0,,1,1,0,0,0,4,0,0,0,0,0,1,2.06,-0.181,2.22,-0.12%,-1.15,,,6t 1-- 2 out a1,7t 1-- 0 out tie,,2021-04-23,145,140,634435
9,143,20,2021-04-24,CHW,,TEX,"W,2-1",8-8,H(2),0,1.0,1,0,0,0,1,0,0,2.7,3.62,3,,,3,0,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,2.22,0.124,2.35,0.08%,0.53,,,8t --- 0 out a1,8t 3 out a1,,2021-04-24,145,140,634384
10,144,25,2021-04-30,CHW,,CLE,"L,3-5",7-7,,5,1.0,0,0,0,0,0,0,0,2.35,3.56,3,12.0,8.0,1,2,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.76,0.059,0.98,0.05%,0.53,,,7t --- 0 out d1,7t 3 out d1,,2021-04-30,145,114,634288
