Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,FIP,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,dbl,game_date,team_id,opp_id,game_id
1,145,1,2021-04-01,MIA,,TBR,"L,0-1",7-7,,99,1.0,0,0,0,0,2,0,0,0.0,-0.83,3,12.0,9.0,4,0,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.088,1.06,0.05%,0.51,,,7t --- 0 out tie,7t 3 out tie,,2021-04-01,146,139,634652
2,146,3,2021-04-03,MIA,,TBR,"W,12-7",8-8,H(1),1,1.0,1,1,0,0,0,0,0,0.0,1.17,5,13.0,11.0,2,1,2,3,1,1,0,,0,0,0,0,0,5,1,0,0,0,0,1,1.14,0.01,0.93,0.01%,-0.49,,,8t --- 0 out a3,8t 3 out a2,,2021-04-03,146,139,634596
3,147,5,2021-04-06,MIA,,STL,"L,2-4",7-7,,2,1.0,0,0,0,1,1,0,0,0.0,2.17,4,14.0,8.0,1,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.99,0.056,0.84,0.03%,0.51,,,7t --- 0 out d1,7t 3 out d1,,2021-04-06,146,138,634594
4,148,6,2021-04-07,MIA,,STL,"L,0-7",7-7,,0,0.1,0,0,0,0,1,0,0,0.0,1.67,1,6.0,4.0,0,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.31,0.008,0.26,0.00%,0.11,,,7t --- 2 out d2,7t 3 out d2,,2021-04-07,146,138,634585
5,149,8,2021-04-10,MIA,@,NYM,"W,3-0",7-7,H(2),2,1.0,0,0,0,0,1,0,0,0.0,1.55,3,12.0,8.0,2,3,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.42,0.107,1.14,0.05%,0.49,,,7b --- 0 out a1,7b 3 out a1,,2021-04-10,146,121,632201
6,150,9,2021-04-11,MIA,@,NYM,"L,5-6",9-GF,BL(0-1),0,0.0,2,1,0,0,0,0,0,0.0,1.55,2,4.0,3.0,0,0,2,0,0,0,0,,2,2,0,0,0,2,0,0,0,0,0,0,6.03,-0.857,5.23,-0.45%,-2.72,,,9b -23 2 out a2,9b end d 1,,2021-04-11,146,121,632192
7,151,10,2021-04-12,MIA,@,ATL,"W,5-3",8-8,,0,1.0,0,0,0,0,2,0,0,0.0,1.11,3,18.0,13.0,2,1,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.43,0.11,1.21,0.06%,0.53,,,8b --- 0 out tie,8b 3 out tie,,2021-04-12,146,144,632219
8,152,12,2021-04-14,MIA,@,ATL,"W,6-5",8-8,,1,1.0,0,0,0,0,1,0,0,0.0,1.12,3,8.0,6.0,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.43,0.11,1.34,0.06%,0.53,,,8b --- 0 out tie,8b 3 out tie,,2021-04-14,146,144,634581
9,153,13,2021-04-15,MIA,@,ATL,"L,6-7",9-GF,BL(0-2),0,0.1,3,2,2,2,1,0,0,2.7,1.82,6,27.0,17.0,6,0,0,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,5.77,-0.79,5.92,-0.49%,-3.08,,,9b --- 0 out a1,9b end d 1,,2021-04-15,146,144,634579
10,154,16,2021-04-18,MIA,,SFG,"L,0-1",9-GF,,2,1.0,0,0,0,0,1,0,0,2.35,1.74,4,,,2,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.8,0.039,0.81,0.02%,0.51,,,9t --- 0 out d1,9t end d 1,,2021-04-18,146,137,634425
