game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777592,Tampa Bay Rays,Miami Marlins,8.5,Under,Xavier Edwards,Jesús Sánchez,Otto Lopez,Liam Hicks,Connor Norby,Eric Wagaman,Dane Myers,Heriberto Hernandez,Javier Sanoja,Yandy Díaz,Brandon Lowe,Junior Caminero,Jonathan Aranda,Jake Mangum,Josh Lowe,Matt Thaiss,Taylor Walls,Kameron Misner,Anthony Veneziano,Drew Rasmussen
777586,Milwaukee Brewers,San Diego Padres,8.5,Under,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Jackson Merrill,Gavin Sheets,Xander Bogaerts,Jake Cronenworth,Tyler Wade,Martín Maldonado,Brice Turang,Jackson Chourio,Christian Yelich,William Contreras,Sal Frelick,Rhys Hoskins,Jake Bauers,Caleb Durbin,Joey Ortiz,Ryan Bergert,Freddy Peralta
777596,Washington Nationals,Texas Rangers,9.0,Under,Josh Smith,Sam Haggerty,Corey Seager,Marcus Semien,Josh Jung,Evan Carter,Jake Burger,Alejandro Osuna,Jonah Heim,Alex Call,James Wood,Amed Rosario,Nathaniel Lowe,Josh Bell,Riley Adams,Luis García Jr.,Jacob Young,Nasim Nuñez,Jacob Latz,Trevor Williams
777595,Pittsburgh Pirates,Philadelphia Phillies,6.5,Under,Bryson Stott,Trea Turner,Kyle Schwarber,Alec Bohm,Nick Castellanos,Max Kepler,Otto Kemp,Brandon Marsh,Rafael Marchán,Oneil Cruz,Andrew McCutchen,Bryan Reynolds,Nick Gonzales,Henry Davis,Alexander Canario,Ke'Bryan Hayes,Jared Triolo,Isiah Kiner-Falefa,Cristopher Sánchez,Paul Skenes
777594,Detroit Tigers,Chicago Cubs,8.5,Under,Ian Happ,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Carson Kelly,Michael Busch,Dansby Swanson,Nico Hoerner,Matt Shaw,Parker Meadows,Gleyber Torres,Kerry Carpenter,Riley Greene,Spencer Torkelson,Colt Keith,Dillon Dingler,Zach McKinstry,Javier Báez,Cade Horton,Jack Flaherty
777591,Cleveland Guardians,Houston Astros,7.5,Under,Jeremy Peña,Isaac Paredes,Christian Walker,Yainer Diaz,Jake Meyers,Cam Smith,Jacob Melton,Mauricio Dubón,Shay Whitcomb,Steven Kwan,Angel Martínez,José Ramírez,David Fry,Carlos Santana,Gabriel Arias,Johnathan Rodríguez,Bo Naylor,Will Wilson,Brandon Walter,Tanner Bibee
777602,Cincinnati Reds,Arizona Diamondbacks,9.5,Under,Corbin Carroll,Ketel Marte,Geraldo Perdomo,Josh Naylor,Eugenio Suárez,Lourdes Gurriel Jr.,Pavin Smith,Alek Thomas,Jose Herrera,TJ Friedl,Gavin Lux,Elly De La Cruz,Christian Encarnacion-Strand,Will Benson,Spencer Steer,Jose Trevino,Jake Fraley,Matt McLain,Zac Gallen,Brady Singer
777585,Minnesota Twins,Toronto Blue Jays,8.5,Over,Bo Bichette,Vladimir Guerrero Jr.,Addison Barger,Alejandro Kirk,George Springer,Nathan Lukes,Ernie Clement,Alan Roden,Myles Straw,Byron Buxton,Trevor Larnach,Matt Wallner,Carlos Correa,Kody Clemens,Willi Castro,Ty France,Brooks Lee,Christian Vázquez,Bowden Francis,Joe Ryan
777590,Chicago White Sox,Kansas City Royals,9.0,Under,Jonathan India,Bobby Witt Jr.,Maikel Garcia,Vinnie Pasquantino,Salvador Perez,Jac Caglianone,Nick Loftin,John Rave,Kyle Isbel,Mike Tauchman,Chase Meidroth,Andrew Benintendi,Miguel Vargas,Joshua Palacios,Kyle Teel,Luis Robert Jr.,Josh Rojas,Tim Elko,Michael Lorenzen,Mike Vasil
777582,St. Louis Cardinals,Los Angeles Dodgers,9.5,Over,Shohei Ohtani,Mookie Betts,Freddie Freeman,Teoscar Hernández,Max Muncy,Will Smith,Michael Conforto,Tommy Edman,Hyeseong Kim,Lars Nootbaar,Masyn Winn,Brendan Donovan,Willson Contreras,Iván Herrera,Nolan Arenado,Alec Burleson,Pedro Pagés,Jose Barrero,Clayton Kershaw,Michael McGreevy
777583,Colorado Rockies,New York Mets,11.0,Under,Francisco Lindor,Brandon Nimmo,Juan Soto,Pete Alonso,Jeff McNeil,Ronny Mauricio,Tyrone Taylor,Brett Baty,Francisco Alvarez,Jordan Beck,Ryan Ritter,Hunter Goodman,Thairo Estrada,Ryan McMahon,Sam Hilliard,Orlando Arcia,Braxton Fulford,Tyler Freeman,Tylor Megill,Chase Dollander
