game_id,home_team,away_team,runline,pick,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778022,Washington Nationals,Cleveland Guardians,9.0,Over,Steven Kwan,Daniel Schneemann,José Ramírez,Carlos Santana,Gabriel Arias,Bo Naylor,Angel Martínez,Nolan Jones,Brayan Rocchio,CJ Abrams,Amed Rosario,James Wood,Nathaniel Lowe,Alex Call,Keibert Ruiz,Luis García Jr.,Dylan Crews,Jacob Young,Logan Allen,Michael Soroka
778015,Milwaukee Brewers,Houston Astros,7.5,Under,Jeremy Peña,Jose Altuve,Isaac Paredes,Christian Walker,Yainer Diaz,Jake Meyers,Zach Dezenzo,Brendan Rodgers,Chas McCormick,Jackson Chourio,Isaac Collins,Christian Yelich,Rhys Hoskins,Daz Cameron,Caleb Durbin,Vinny Capra,Eric Haase,Joey Ortiz,Framber Valdez,Quinn Priester
778016,St. Louis Cardinals,Pittsburgh Pirates,7.5,Under,Oneil Cruz,Bryan Reynolds,Andrew McCutchen,Joey Bart,Enmanuel Valdez,Ke'Bryan Hayes,Adam Frazier,Tommy Pham,Liover Peguero,Lars Nootbaar,Masyn Winn,Brendan Donovan,Willson Contreras,Alec Burleson,Nolan Gorman,Jordan Walker,Pedro Pagés,Victor Scott II,Mitch Keller,Sonny Gray
778020,Chicago Cubs,San Francisco Giants,7.5,Over,Mike Yastrzemski,Willy Adames,Jung Hoo Lee,Matt Chapman,Wilmer Flores,Heliot Ramos,LaMonte Wade Jr.,Sam Huff,Christian Koss,Ian Happ,Kyle Tucker,Seiya Suzuki,Carson Kelly,Justin Turner,Nico Hoerner,Pete Crow-Armstrong,Dansby Swanson,Jon Berti,Robbie Ray,Ben Brown
778010,Athletics,Seattle Mariners,9.5,Over,J.P. Crawford,Jorge Polanco,Julio Rodríguez,Cal Raleigh,Randy Arozarena,Rowdy Tellez,Leody Taveras,Dylan Moore,Ben Williamson,Jacob Wilson,Tyler Soderstrom,Brent Rooker,Miguel Andujar,JJ Bleday,Lawrence Butler,Luis Urías,Seth Brown,Jhonny Pereda,Bryan Woo,Gunnar Hoglund
778014,Arizona Diamondbacks,New York Mets,9.0,Under,Francisco Lindor,Juan Soto,Pete Alonso,Brandon Nimmo,Luis Torrens,Brett Baty,Luisangel Acuña,Jeff McNeil,Tyrone Taylor,Corbin Carroll,Geraldo Perdomo,Pavin Smith,Josh Naylor,Eugenio Suárez,Lourdes Gurriel Jr.,Alek Thomas,Tim Tawa,Jose Herrera,Kodai Senga,Merrill Kelly
778017,Miami Marlins,Los Angeles Dodgers,10.0,Over,Shohei Ohtani,Mookie Betts,Freddie Freeman,Andy Pages,Max Muncy,Michael Conforto,Enrique Hernández,Hyeseong Kim,Austin Barnes,Xavier Edwards,Kyle Stowers,Eric Wagaman,Jesús Sánchez,Agustín Ramírez,Matt Mervis,Dane Myers,Graham Pauley,Javier Sanoja,Landon Knack,Valente Bellozo
778021,Tampa Bay Rays,Philadelphia Phillies,8.5,Under,Bryson Stott,Trea Turner,Bryce Harper,Kyle Schwarber,Nick Castellanos,Max Kepler,J.T. Realmuto,Alec Bohm,Johan Rojas,Yandy Díaz,Christopher Morel,Junior Caminero,Danny Jansen,Curtis Mead,Brandon Lowe,José Caballero,Taylor Walls,Chandler Simpson,Cristopher Sánchez,Shane Baz
778019,New York Yankees,San Diego Padres,8.0,Under,Fernando Tatis Jr.,Luis Arraez,Manny Machado,Jackson Merrill,Xander Bogaerts,Gavin Sheets,Oscar Gonzalez,Jose Iglesias,Martín Maldonado,Ben Rice,Aaron Judge,Austin Wells,Paul Goldschmidt,Cody Bellinger,Anthony Volpe,Jasson Domínguez,Oswaldo Cabrera,Jorbit Vivas,Dylan Cease,Max Fried
778018,Boston Red Sox,Texas Rangers,9.0,Under,Josh Smith,Wyatt Langford,Corey Seager,Joc Pederson,Marcus Semien,Adolis García,Evan Carter,Jonah Heim,Josh Jung,Jarren Duran,Rafael Devers,Alex Bregman,Kristian Campbell,Wilyer Abreu,Trevor Story,Romy Gonzalez,Connor Wong,Ceddanne Rafaela,Tyler Mahle,Tanner Houck
778023,Atlanta Braves,Cincinnati Reds,7.5,Under,TJ Friedl,Matt McLain,Elly De La Cruz,Gavin Lux,Santiago Espinal,Spencer Steer,Tyler Stephenson,Jacob Hurtubise,Rece Hinds,Alex Verdugo,Austin Riley,Marcell Ozuna,Matt Olson,Ozzie Albies,Michael Harris II,Eli White,Drake Baldwin,Nick Allen,Hunter Greene,Grant Holmes
778012,Kansas City Royals,Chicago White Sox,8.0,Under,Joshua Palacios,Miguel Vargas,Luis Robert Jr.,Matt Thaiss,Andrew Vaughn,Brooks Baldwin,Josh Rojas,Lenyn Sosa,Jacob Amaya,Maikel Garcia,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Cavan Biggio,Michael Massey,Drew Waters,Luke Maile,Kyle Isbel,Jonathan Cannon,Michael Wacha
778011,Minnesota Twins,Baltimore Orioles,9.0,Under,Cedric Mullins,Gunnar Henderson,Adley Rutschman,Ryan O'Hearn,Ryan Mountcastle,Jackson Holliday,Ramón Laureano,Heston Kjerstad,Emmanuel Rivera,Byron Buxton,Trevor Larnach,Ryan Jeffers,Ty France,Carlos Correa,Brooks Lee,Royce Lewis,Willi Castro,Kody Clemens,Charlie Morton,Simeon Woods Richardson
778013,Colorado Rockies,Detroit Tigers,10.0,Under,Kerry Carpenter,Gleyber Torres,Colt Keith,Riley Greene,Spencer Torkelson,Zach McKinstry,Dillon Dingler,Trey Sweeney,Javier Báez,Brenton Doyle,Jordan Beck,Ryan McMahon,Hunter Goodman,Michael Toglia,Nick Martini,Mickey Moniak,Alan Trejo,Adael Amador,Jackson Jobe,Chase Dollander
778009,Los Angeles Angels,Toronto Blue Jays,8.5,Over,Bo Bichette,Vladimir Guerrero Jr.,Anthony Santander,George Springer,Alejandro Kirk,Ernie Clement,Andrés Giménez,Myles Straw,Jonatan Clase,Zach Neto,Nolan Schanuel,Taylor Ward,Jorge Soler,Logan O'Hoppe,Yoán Moncada,Travis d'Arnaud,Luis Rengifo,Kyren Paris,José Berríos,Yusei Kikuchi
