game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777621,15:40,Pittsburgh Pirates,Philadelphia Phillies,9.0,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
777624,15:45,Washington Nationals,Texas Rangers,9.0,Under,0,0,0,0,Josh Smith,Wyatt Langford,Corey Seager,Marcus Semien,Jake Burger,Evan Carter,Adolis García,Alejandro Osuna,Kyle Higashioka,CJ Abrams,Amed Rosario,James Wood,Nathaniel Lowe,Alex Call,Riley Adams,Robert Hassell III,Jacob Young,Nasim Nuñez,Patrick Corbin,Michael Soroka
777625,10:10,Tampa Bay Rays,Miami Marlins,8.5,Under,7,0,0,1,Xavier Edwards,Jesús Sánchez,Otto Lopez,Agustín Ramírez,Liam Hicks,Eric Wagaman,Heriberto Hernandez,Connor Norby,Dane Myers,Josh Lowe,Brandon Lowe,Junior Caminero,Jonathan Aranda,Jake Mangum,José Caballero,Matt Thaiss,Curtis Mead,Taylor Walls,Edward Cabrera,Zack Littell
777623,16:10,Cincinnati Reds,Arizona Diamondbacks,9.5,Over,0,1,0,0,,,,,,,,,,TJ Friedl,Santiago Espinal,Tyler Stephenson,Spencer Steer,Christian Encarnacion-Strand,Jose Trevino,Connor Joe,Matt McLain,Garrett Hampson,,Nick Lodolo
777627,16:05,New York Yankees,Boston Red Sox,9.0,Over,0,1,0,0,Jarren Duran,Rafael Devers,Wilyer Abreu,Carlos Narváez,Abraham Toro,Marcelo Mayer,Trevor Story,David Hamilton,Ceddanne Rafaela,Trent Grisham,Aaron Judge,Cody Bellinger,Paul Goldschmidt,Jazz Chisholm Jr.,Jasson Domínguez,Anthony Volpe,Austin Wells,DJ LeMahieu,Walker Buehler,Will Warren
777622,16:10,Cleveland Guardians,Houston Astros,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
777626,16:10,Detroit Tigers,Chicago Cubs,7.0,Under,0,0,0,0,Ian Happ,Kyle Tucker,Seiya Suzuki,Carson Kelly,Pete Crow-Armstrong,Dansby Swanson,Nico Hoerner,Justin Turner,Matt Shaw,Parker Meadows,Gleyber Torres,Kerry Carpenter,Riley Greene,Spencer Torkelson,Colt Keith,Dillon Dingler,Zach McKinstry,Javier Báez,Ben Brown,Tarik Skubal
777615,17:10,Minnesota Twins,Toronto Blue Jays,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
777617,17:10,Milwaukee Brewers,San Diego Padres,8.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
777618,16:40,Chicago White Sox,Kansas City Royals,8.0,Under,0,0,0,0,Jonathan India,Bobby Witt Jr.,Maikel Garcia,Vinnie Pasquantino,Salvador Perez,Jac Caglianone,Drew Waters,John Rave,Kyle Isbel,Mike Tauchman,Chase Meidroth,Andrew Benintendi,Miguel Vargas,Joshua Palacios,Kyle Teel,Luis Robert Jr.,Josh Rojas,Tim Elko,Seth Lugo,Davis Martin
777616,17:40,Colorado Rockies,New York Mets,10.5,Under,0,0,0,0,,,,,,,,,,Jordan Beck,Thairo Estrada,Hunter Goodman,Ryan McMahon,Brenton Doyle,Ryan Ritter,Keston Hiura,Mickey Moniak,Tyler Freeman,,Ryan Rolison
777620,17:15,St. Louis Cardinals,Los Angeles Dodgers,8.5,Over,0,1,0,0,,,,,,,,,,Lars Nootbaar,Masyn Winn,Brendan Donovan,Willson Contreras,Iván Herrera,Nolan Arenado,Ryan Vilade,Pedro Pagés,Victor Scott II,,Sonny Gray
777619,19:15,San Francisco Giants,Atlanta Braves,7.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
777614,18:38,Los Angeles Angels,Seattle Mariners,9.5,Over,0,1,0,0,,,,,,,,,,,,,,,,,,,,
