game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
777386,15:40,Detroit Tigers,Athletics,7.5,Under,11,0,1,0,Jacob Wilson,Brent Rooker,Nick Kurtz,Austin Wynns,Max Muncy,Lawrence Butler,Luis Urías,Tyler Soderstrom,Denzel Clarke,Colt Keith,Gleyber Torres,Kerry Carpenter,Riley Greene,Wenceel Pérez,Zach McKinstry,Parker Meadows,Dillon Dingler,Trey Sweeney,Luis Severino,Tarik Skubal
777380,15:35,Baltimore Orioles,Texas Rangers,9.0,Under,11,0,1,0,Josh Smith,Wyatt Langford,Corey Seager,Marcus Semien,Adolis García,Evan Carter,Josh Jung,Alejandro Osuna,Kyle Higashioka,Jackson Holliday,Ramón Laureano,Gunnar Henderson,Gary Sánchez,Ramón Urías,Ryan O'Hearn,Coby Mayo,Cedric Mullins,Dylan Carlson,Jacob Latz,Charlie Morton
777384,15:40,Cleveland Guardians,Toronto Blue Jays,9.0,Over,16,1,1,1,Bo Bichette,Ernie Clement,Vladimir Guerrero Jr.,Alejandro Kirk,George Springer,Davis Schneider,Jonatan Clase,Myles Straw,Andrés Giménez,Steven Kwan,Lane Thomas,José Ramírez,David Fry,Carlos Santana,Gabriel Arias,Angel Martínez,Johnathan Rodríguez,Austin Hedges,Eric Lauer,Logan Allen
777387,16:10,New York Mets,Atlanta Braves,9.0,Over,10,1,1,0,Ronald Acuña Jr.,Matt Olson,Marcell Ozuna,Austin Riley,Drake Baldwin,Ozzie Albies,Alex Verdugo,Michael Harris II,Nick Allen,Francisco Lindor,Brandon Nimmo,Juan Soto,Pete Alonso,Starling Marte,Jeff McNeil,Luis Torrens,Brett Baty,Ronny Mauricio,Spencer Strider,Frankie Montas
777385,16:10,Cincinnati Reds,New York Yankees,9.5,Under,6,0,0,0,Trent Grisham,Ben Rice,Aaron Judge,Cody Bellinger,Paul Goldschmidt,Jazz Chisholm Jr.,Anthony Volpe,Austin Wells,Oswald Peraza,TJ Friedl,Matt McLain,Elly De La Cruz,Spencer Steer,Tyler Stephenson,Rece Hinds,Jose Trevino,Christian Encarnacion-Strand,Santiago Espinal,Carlos Rodón,Chase Burns
777378,16:40,Kansas City Royals,Tampa Bay Rays,8.5,Under,5,0,0,0,Yandy Díaz,Curtis Mead,Junior Caminero,Jonathan Aranda,Jake Mangum,José Caballero,Danny Jansen,Taylor Walls,Chandler Simpson,Jonathan India,Bobby Witt Jr.,Maikel Garcia,Vinnie Pasquantino,Salvador Perez,Jac Caglianone,Drew Waters,John Rave,Kyle Isbel,Taj Bradley,Kris Bubic
777375,16:40,Minnesota Twins,Seattle Mariners,8.5,Under,10,0,1,0,J.P. Crawford,Julio Rodríguez,Cal Raleigh,Randy Arozarena,Luke Raley,Donovan Solano,Dominic Canzone,Ben Williamson,Cole Young,Byron Buxton,Trevor Larnach,Brooks Lee,Carlos Correa,Matt Wallner,Ty France,Kody Clemens,Ryan Jeffers,Harrison Bader,Luis Castillo,Chris Paddack
777383,16:40,Chicago White Sox,Arizona Diamondbacks,8.5,Under,5,0,0,0,Geraldo Perdomo,Ketel Marte,Pavin Smith,Lourdes Gurriel Jr.,Jake McCarthy,Randal Grichuk,Ildemaro Vargas,Alek Thomas,Jose Herrera,Mike Tauchman,Chase Meidroth,Andrew Benintendi,Miguel Vargas,Ryan Noda,Luis Robert Jr.,Edgar Quero,Josh Rojas,Michael A. Taylor,Ryne Nelson,Jordan Leasure
777374,16:40,Milwaukee Brewers,Pittsburgh Pirates,7.5,Under,10,0,1,0,Oneil Cruz,Andrew McCutchen,Bryan Reynolds,Nick Gonzales,Spencer Horwitz,Ke'Bryan Hayes,Adam Frazier,Henry Davis,Isiah Kiner-Falefa,Sal Frelick,Jackson Chourio,Christian Yelich,William Contreras,Brice Turang,Rhys Hoskins,Isaac Collins,Caleb Durbin,Joey Ortiz,Andrew Heaney,Freddy Peralta
777373,16:45,St. Louis Cardinals,Chicago Cubs,8.5,Under,15,0,1,0,Ian Happ,Kyle Tucker,Seiya Suzuki,Pete Crow-Armstrong,Dansby Swanson,Michael Busch,Nico Hoerner,Matt Shaw,Reese McGuire,Brendan Donovan,Masyn Winn,Alec Burleson,Willson Contreras,Lars Nootbaar,Nolan Arenado,Nolan Gorman,Pedro Pagés,Victor Scott II,Jameson Taillon,Michael McGreevy
