game_id,start_time,home_team,away_team,runline,pick,runs_total,prediction,outcome,completed,Away_Batter1_Name,Away_Batter2_Name,Away_Batter3_Name,Away_Batter4_Name,Away_Batter5_Name,Away_Batter6_Name,Away_Batter7_Name,Away_Batter8_Name,Away_Batter9_Name,Home_Batter1_Name,Home_Batter2_Name,Home_Batter3_Name,Home_Batter4_Name,Home_Batter5_Name,Home_Batter6_Name,Home_Batter7_Name,Home_Batter8_Name,Home_Batter9_Name,Away_SP_Name,Home_SP_Name
778100,09:35,Pittsburgh Pirates,Chicago Cubs,8.0,Under,11,0,1,1,Ian Happ,Kyle Tucker,Seiya Suzuki,Michael Busch,Nico Hoerner,Pete Crow-Armstrong,Miguel Amaya,Dansby Swanson,Nicky Lopez,Oneil Cruz,Bryan Reynolds,Andrew McCutchen,Enmanuel Valdez,Ke'Bryan Hayes,Alexander Canario,Adam Frazier,Jared Triolo,Henry Davis,Colin Rea,Paul Skenes
778107,09:40,Cincinnati Reds,St. Louis Cardinals,9.0,Under,10,0,1,1,Lars Nootbaar,Masyn Winn,Brendan Donovan,Nolan Arenado,Willson Contreras,Luken Baker,Jordan Walker,Yohel Pozo,Jose Barrero,TJ Friedl,Matt McLain,Elly De La Cruz,Noelvi Marte,Santiago Espinal,Spencer Steer,Gavin Lux,Jose Trevino,Blake Dunn,Matthew Liberatore,Andrew Abbott
778103,10:10,New York Mets,Arizona Diamondbacks,8.0,Under,6,0,0,1,Corbin Carroll,Geraldo Perdomo,Pavin Smith,Josh Naylor,Eugenio Suárez,Lourdes Gurriel Jr.,Alek Thomas,Tim Tawa,Jose Herrera,Francisco Lindor,Juan Soto,Pete Alonso,Jesse Winker,Mark Vientos,Brandon Nimmo,Luis Torrens,Jeff McNeil,Tyrone Taylor,Zac Gallen,Kodai Senga
778097,10:10,Tampa Bay Rays,Kansas City Royals,8.5,Under,10,0,1,1,Jonathan India,Bobby Witt Jr.,Vinnie Pasquantino,Salvador Perez,Maikel Garcia,Michael Massey,Mark Canha,Freddy Fermin,Drew Waters,Chandler Simpson,Yandy Díaz,Brandon Lowe,Jonathan Aranda,Junior Caminero,Kameron Misner,Travis Jankowski,José Caballero,Ben Rortvedt,Seth Lugo,Shane Baz
778095,16:07,Toronto Blue Jays,Boston Red Sox,8.5,Under,0,0,0,0,Jarren Duran,Rafael Devers,Alex Bregman,Wilyer Abreu,Trevor Story,Triston Casas,Kristian Campbell,David Hamilton,Carlos Narváez,Bo Bichette,Vladimir Guerrero Jr.,Anthony Santander,Daulton Varsho,Alejandro Kirk,Addison Barger,Alan Roden,Ernie Clement,Nathan Lukes,Tanner Houck,José Berríos
778096,11:35,Texas Rangers,Athletics,8.5,Under,2,0,0,0,Lawrence Butler,Jacob Wilson,Tyler Soderstrom,Brent Rooker,Miguel Andujar,JJ Bleday,Luis Urías,Nick Kurtz,Jhonny Pereda,Kevin Pillar,Wyatt Langford,Josh Jung,Jonah Heim,Marcus Semien,Adolis García,Jake Burger,Nick Ahmed,Tucker Barnhart,Jeffrey Springs,Tyler Mahle
778108,10:10,Cleveland Guardians,Minnesota Twins,9.0,Under,4,0,0,0,Edouard Julien,Carlos Correa,Byron Buxton,Trevor Larnach,Ty France,Brooks Lee,Harrison Bader,Kody Clemens,Christian Vázquez,Steven Kwan,Gabriel Arias,José Ramírez,Kyle Manzardo,Jhonkensy Noel,Daniel Schneemann,Will Wilson,Brayan Rocchio,Austin Hedges,Simeon Woods Richardson,Ben Lively
778098,18:45,San Francisco Giants,Colorado Rockies,7.5,Under,0,0,0,0,,,,,,,,,,,,,,,,,,,,
778101,18:38,Los Angeles Angels,Detroit Tigers,8.5,Under,0,0,0,0,,,,,,,,,,,,,,,,,,,,
778099,15:45,Philadelphia Phillies,Washington Nationals,10.0,Under,0,0,0,0,CJ Abrams,James Wood,Nathaniel Lowe,Keibert Ruiz,Luis García Jr.,Josh Bell,Dylan Crews,José Tena,Jacob Young,Bryson Stott,Trea Turner,Bryce Harper,Kyle Schwarber,Nick Castellanos,Max Kepler,Alec Bohm,Johan Rojas,Rafael Marchán,Brad Lord,Taijuan Walker
778094,11:10,Chicago White Sox,Milwaukee Brewers,8.5,Under,8,0,0,1,Brice Turang,Jackson Chourio,Sal Frelick,William Contreras,Jake Bauers,Rhys Hoskins,Caleb Durbin,Joey Ortiz,Eric Haase,Chase Meidroth,Andrew Benintendi,Luis Robert Jr.,Edgar Quero,Andrew Vaughn,Miguel Vargas,Brooks Baldwin,Lenyn Sosa,Michael A. Taylor,Chad Patrick,Sean Burke
