Rk,Gcar,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id,season,AVG_20,OBP_20,SLG_20,OPS_20,SB_20,CS_20,XB_20,TB_20,SO_20,AVG_5,OBP_5,SLG_5,OPS_5,SB_5,CS_5,XB_5,TB_5,SO_5,AVG_current,OBP_current,SLG_current,OPS_current,SB_current,CS_current,XB_current,TB_current,SO_current
1,255,2021-04-01,LAA,,CHW,"W,4-3",CG,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.73,0.058,1.62,0.03%,0.02,0.0,0.0,DH,,2021-04-01,108,145,634655,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2,256,2021-04-02,LAA,,CHW,"L,8-12",CG,5.0,5.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.222,0.778,1.0,2,0.9,-0.037,0.89,-0.02%,1.64,0.0,0.0,DH,,2021-04-02,108,145,634631,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,257,2021-04-03,LAA,,CHW,"W,5-3",CG,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.231,0.231,0.615,0.846,2,1.38,-0.031,1.31,-0.02%,-0.33,0.0,0.0,DH,,2021-04-03,108,145,634646,2021,0.222,0.222,1.0,1.222,0.0,0.0,2.0,7.0,4.0,0.222,0.222,1.0,1.222,0.0,0.0,2.0,7.0,4.0,0.222,0.222,1.0,1.222,0.0,0.0,2.0,7.0,4.0
4,258,2021-04-04,LAA,,CHW,"W,7-4",GS-5,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,1.0,2,0.7,0.055,0.68,0.03%,0.23,0.0,0.0,P,,2021-04-04,108,145,634637,2021,0.231,0.231,0.769,1.0,1.0,0.0,2.0,8.0,6.0,0.231,0.231,0.769,1.0,1.0,0.0,2.0,8.0,6.0,0.231,0.231,0.769,1.0,1.0,0.0,2.0,8.0,6.0
5,259,2021-04-05,LAA,,HOU,"W,7-6",8-9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.294,0.75,1.044,8,4.26,0.151,4.98,0.11%,0.84,0.0,0.0,PH,,2021-04-05,108,117,634552,2021,0.25,0.25,0.938,1.188,1.0,0.0,3.0,12.0,6.0,0.25,0.25,0.938,1.188,1.0,0.0,3.0,12.0,6.0,0.25,0.25,0.938,1.188,1.0,0.0,3.0,12.0,6.0
6,260,2021-04-06,LAA,,HOU,"L,2-4",CG,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.333,0.7,1.033,2,0.99,0.006,1.23,0.00%,0.06,0.0,0.0,DH,,2021-04-06,108,117,634586,2021,0.25,0.294,0.938,1.232,1.0,0.0,3.0,12.0,6.0,0.25,0.294,0.938,1.232,1.0,0.0,3.0,12.0,6.0,0.25,0.294,0.938,1.232,1.0,0.0,3.0,12.0,6.0
7,261,2021-04-08,LAA,@,TOR,"W,7-5",CG(11),6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.333,0.6,0.933,2,1.32,0.136,1.4,0.09%,0.14,0.0,0.0,DH,,2021-04-08,108,141,634545,2021,0.3,0.333,0.85,1.183,2.0,0.0,3.0,14.0,6.0,0.375,0.412,1.062,1.474,2.0,0.0,3.0,14.0,5.0,0.3,0.333,0.85,1.183,2.0,0.0,3.0,14.0,6.0
8,262,2021-04-09,LAA,@,TOR,"W,7-1",CG,5.0,5.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.344,0.7,1.044,2,0.72,0.232,0.8,0.15%,2.86,0.0,0.0,DH,,2021-04-09,108,141,634512,2021,0.28,0.333,0.72,1.053,2.0,0.0,3.0,15.0,8.0,0.312,0.389,0.562,0.951,2.0,0.0,1.0,8.0,4.0,0.28,0.333,0.72,1.053,2.0,0.0,3.0,15.0,8.0
9,263,2021-04-10,LAA,@,TOR,"L,1-15",CG,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.333,0.706,1.039,2,0.25,0.055,0.28,0.04%,-0.05,0.0,0.0,DH,,2021-04-10,108,141,632227,2021,0.3,0.344,0.867,1.21,2.0,0.0,5.0,21.0,9.0,0.353,0.421,0.941,1.362,1.0,0.0,3.0,13.0,3.0,0.3,0.344,0.867,1.21,2.0,0.0,5.0,21.0,9.0
10,264,2021-04-12,LAA,@,KCR,"W,10-3",CG,5.0,5.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.333,0.366,0.744,1.109,2,1.02,0.258,1.11,0.17%,3.93,0.0,0.0,DH,,2021-04-12,108,118,632197,2021,0.294,0.333,0.882,1.216,2.0,0.0,6.0,24.0,11.0,0.333,0.4,0.833,1.233,1.0,0.0,3.0,12.0,5.0,0.294,0.333,0.882,1.216,2.0,0.0,6.0,24.0,11.0
