Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,1,8 (7),2021-04-09,LAD,,WSN,"W,1-0",8-GF,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,9,0.55,-0.014,0.62,-0.01%,-0.25,,,RF,,2021-04-09,119,120,634533
2,2,11 (2),2021-04-13,LAD,,COL,"W,7-0",9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.0,0.0,0.0,0.0,4,,,,,,,,RF,,2021-04-13,119,115,632212
3,3,12,2021-04-14,LAD,,COL,"W,4-2",6-GF,2,1,0,1,1,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.5,0.667,1.0,1.667,9,0.5,0.031,0.64,0.02%,0.63,,,LF RF,,2021-04-14,119,115,634614
4,4,13,2021-04-15,LAD,,COL,"W,7-5",CG,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.167,0.286,0.333,0.619,8,0.92,-0.097,1.16,-0.07%,-0.98,,,LF,,2021-04-15,119,115,634547
5,5,14,2021-04-16,LAD,@,SDP,"W,11-6",CG(12),6,6,1,2,0,0,1,2,0,0.0,1,0,0,0.0,0,0.0,0,0,0.25,0.308,0.583,0.891,8,1.5,-0.03,2.1,-0.03%,0.14,,,LF,,2021-04-16,119,135,634531
6,6,15,2021-04-17,LAD,@,SDP,"W,2-0",CG,3,3,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.267,0.313,0.533,0.846,7,0.86,-0.01,1.22,-0.01%,-0.12,,,LF RF,,2021-04-17,119,135,634449
7,7,16,2021-04-18,LAD,@,SDP,"L,2-5",8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.267,0.313,0.533,0.846,7,,,,,,,,LF,,2021-04-18,119,135,634488
8,8,17,2021-04-19,LAD,@,SEA,"L,3-4",6-GF,2,2,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.235,0.278,0.471,0.748,8,2.8,-0.143,3.38,-0.10%,-0.67,,,PH RF,,2021-04-19,119,136,634421
9,9,19 (1),2021-04-22,LAD,,SDP,"L,2-3",CG,4,4,0,1,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.238,0.273,0.429,0.701,8,1.77,-0.052,2.49,-0.04%,-0.11,,,RF,,2021-04-22,119,135,634420
10,10,20,2021-04-23,LAD,,SDP,"L,1-6",GS-9,3,2,0,1,0,0,0,0,0,0.0,0,1,0,0.0,0,0.0,0,0,0.261,0.32,0.435,0.755,7,0.87,0.05,1.21,0.04%,0.37,,,RF,,2021-04-23,119,135,634370
